method,n_agents,n_resources,makespan,lower_bound,normalized_makespan,scheduler_time_s,wall_time_s,dispatches,mean_utilization,min_utilization,p95_utilization,completed,valid,pattern,seed,unique_fraction,source_file,diagnostic_calls,diagnostic_selected_agents,diagnostic_scanned_agents,diagnostic_feasible_agents,diagnostic_candidate_map_time_s,diagnostic_candidate_reduce_time_s,diagnostic_solver_time_s,diagnostic_packing_time_s,diagnostic_empty_calls,diagnostic_simulation_mode,diagnostic_waves,diagnostic_utilization_by_resource,gate_score,gate_decision
IRLS,100000,4,19.0,15.0,1.2666666666666666,1.3185313849990052,1.3616363910000473,27,0.6864587990699317,0.6259536794405652,0.7592946390649644,100000,True,correlated_bursts,104,1.0,correlated_bursts_100000_104_irls.csv,46.0,100000.0,2151907.0,1094355.0,0.2097011799996835,0.0238815040002009,0.0652088499996352,0.9926358140000956,19.0,waves,19.0,"0.62595368,0.76521372,0.72575318,0.62891462",,
MP,100000,4,17.0,14.0,1.2142857142857142,1.0311859749999712,1.0705528959997537,26,0.7660058182203536,0.7316306539514486,0.7995388407351807,100000,True,complementary,101,1.0,complementary_100000_101_mp.csv,43.0,100000.0,1941031.0,1044342.0,0.1806844559996534,0.0203164309991734,0.0172499590012193,0.7863247780005622,17.0,waves,17.0,"0.80514349,0.76777919,0.73163065,0.75946994",,
FISTA,100000,4,17.0,14.0,1.2142857142857142,1.331344435999199,1.3859990979999566,25,0.7578913304370525,0.7267355623476178,0.8011764297617604,100000,True,complementary,100,1.0,complementary_100000_100_fista.csv,42.0,100000.0,1982982.0,1040193.0,0.208242536999478,0.0200439759987602,0.2281227650005348,0.8277603109995653,17.0,waves,17.0,"0.80707514,0.73000419,0.76775043,0.72673556",,
OMP,1000000,4,25.0,15.0,1.6666666666666667,9.716750820999778,10.10862747400006,39,0.5326710133845457,0.4886467690701071,0.5653124358851802,1000000,True,correlated_bursts,106,1.0,correlated_bursts_1000000_106_omp.csv,64.0,1000000.0,24149767.0,12995343.0,2.2838541100009024,0.238053147000528,0.096053633998963,6.782027548000997,25.0,waves,25.0,"0.48864677,0.52331437,0.56786285,0.55086006",,
FISTA,100000,4,17.0,15.0,1.1333333333333333,1.3007139049987018,1.3367586549998125,23,0.7830294520286369,0.7181893135445259,0.8352041563587236,100000,True,correlated_bursts,106,1.0,correlated_bursts_100000_106_fista.csv,40.0,100000.0,1919070.0,1034861.0,0.2241117660005329,0.0195370569999795,0.1733201910001298,0.83524145399997,17.0,waves,17.0,"0.71818931,0.76732826,0.84030589,0.80629434",,
IRLS,100000,4,19.0,15.0,1.2666666666666666,1.4209620120009276,1.4590581960001143,27,0.6701761946347303,0.6207276709458702,0.7364462968861721,100000,True,iid,108,1.0,iid_100000_108_irls.csv,46.0,100000.0,2334404.0,1196093.0,0.2494839090031746,0.0226642550019278,0.0867841350022899,1.0156334220005192,19.0,waves,19.0,"0.62072767,0.62259256,0.69332938,0.74405516",,
FISTA,100000,4,17.0,15.0,1.1333333333333333,1.3163191369985725,1.3793278100001771,25,0.7678608770414428,0.6960465891864253,0.8203553733978458,100000,True,correlated_bursts,109,1.0,correlated_bursts_100000_109_fista.csv,42.0,100000.0,1942919.0,1009299.0,0.1774092950017802,0.0194846519984821,0.2032464169997183,0.8868953730006979,17.0,waves,17.0,"0.80008803,0.69604659,0.75137692,0.82393196",,
OMP,100000,4,19.0,14.0,1.3571428571428572,1.0599624639976355,1.095991437000066,28,0.68529299862092,0.6581151135591875,0.705537917391296,100000,True,complementary,105,1.0,complementary_100000_105_omp.csv,47.0,100000.0,2019294.0,1076664.0,0.1852977940002347,0.0207830620006461,0.0187970479987598,0.8102680909987612,19.0,waves,19.0,"0.67338751,0.70583930,0.70383007,0.65811511",,
OMP,100000,4,18.0,14.0,1.2857142857142858,0.9509907929982546,0.9860017010000774,25,0.7049524371806117,0.6485385373905853,0.7386753685310108,100000,True,iid,103,1.0,iid_100000_103_omp.csv,43.0,100000.0,1811653.0,986030.0,0.1733323130006283,0.0190912769999158,0.0169866590008496,0.7188070160000279,18.0,waves,18.0,"0.74141959,0.64853854,0.70672683,0.72312479",,
IRLS,100000,4,18.0,15.0,1.2,1.3090719470014849,1.3469248720002724,28,0.6936374138210879,0.6346054571227674,0.8048403851589097,100000,True,iid,107,1.0,iid_100000_107_irls.csv,46.0,100000.0,2290979.0,1096111.0,0.210726009001064,0.0217900729985558,0.0783115129993348,0.9698553390003326,18.0,waves,18.0,"0.63460546,0.82922860,0.66664051,0.64407509",,
FIFO-Windowed,1000000,4,37.0,14.0,2.642857142857143,0.0322043350001877,0.0322043350001877,37,,,,1000000,True,correlated_bursts,105,1.0,correlated_bursts_1000000_105_baseline.csv,,,,,,,,,,,,,,
Kahn-FIFO,1000000,4,37.0,14.0,2.642857142857143,0.0322043350001877,0.0322043350001877,37,,,,1000000,True,correlated_bursts,105,1.0,correlated_bursts_1000000_105_baseline.csv,,,,,,,,,,,,,,
LangChain-FCFS-policy,1000000,4,37.0,14.0,2.642857142857143,0.0322043350001877,0.0322043350001877,37,,,,1000000,True,correlated_bursts,105,1.0,correlated_bursts_1000000_105_baseline.csv,,,,,,,,,,,,,,
LangGraph-FCFS-policy,1000000,4,37.0,14.0,2.642857142857143,0.0322043350001877,0.0322043350001877,37,,,,1000000,True,correlated_bursts,105,1.0,correlated_bursts_1000000_105_baseline.csv,,,,,,,,,,,,,,
FIFO-Strict,1000000,4,37.0,14.0,2.642857142857143,0.0042710620000434,0.0042710620000434,37,,,,1000000,True,correlated_bursts,105,1.0,correlated_bursts_1000000_105_baseline.csv,,,,,,,,,,,,,,
FISTA,100000,4,17.0,15.0,1.1333333333333333,1.2951606129990978,1.335237073999906,27,0.7671756086949741,0.6996399665664224,0.8494136911079743,100000,True,iid,104,1.0,iid_100000_104_fista.csv,44.0,100000.0,2056261.0,1019923.0,0.2004627949995665,0.0197572109996144,0.2040855049986021,0.844642316998943,17.0,waves,17.0,"0.69963997,0.85676635,0.80774864,0.70454748",,
OLS,100000,4,20.0,14.0,1.4285714285714286,2.892692262001219,2.9339228509998065,27,0.6511049454873006,0.6218860558587312,0.6796080146249035,100000,True,complementary,101,1.0,complementary_100000_101_ols.csv,47.0,100000.0,2009803.0,1067305.0,0.192290420001882,0.0205471490016861,1.8511568879998777,0.8029026760000306,20.0,waves,20.0,"0.68437196,0.65261231,0.62188606,0.64554945",,
FISTA,100000,4,16.0,13.0,1.2307692307692308,1.2898759590002555,1.3272585449999497,26,0.7842306151067218,0.7596986201818288,0.8100832082927103,100000,True,complementary,103,1.0,complementary_100000_103_fista.csv,42.0,100000.0,2041908.0,1012490.0,0.2011763759992391,0.0190167270011443,0.2164880789982817,0.8281483770010709,16.0,waves,16.0,"0.79780096,0.75969862,0.76717221,0.81225066",,
FISTA,1000000,4,18.0,15.0,1.2,10.567545764999975,10.984864598000058,33,0.735294735850652,0.6815300455900783,0.7738924447986185,1000000,True,correlated_bursts,101,1.0,correlated_bursts_1000000_101_fista.csv,51.0,1000000.0,21241847.0,12085466.0,2.098033912000119,0.2325312430000394,1.9109640330000277,6.054841321000367,18.0,waves,18.0,"0.74411556,0.77914719,0.68153005,0.73638615",,
IRLS,1000000,4,17.0,15.0,1.1333333333333333,8.055046319002031,8.467142041999978,29,0.7677028436432539,0.6940031547199979,0.8204784068690155,1000000,True,correlated_bursts,109,1.0,correlated_bursts_1000000_109_irls.csv,46.0,1000000.0,19863348.0,10931110.0,1.956112105000102,0.1913568779968955,0.5932539379996342,5.0606737139983125,17.0,waves,17.0,"0.79885612,0.69400315,0.75365799,0.82429410",,
MP,10000,4,17.0,14.0,1.2142857142857142,0.1942380000009507,0.1991902719996687,17,0.778825975923211,0.7222075636012881,0.8168248166824322,10000,True,correlated_bursts,101,1.0,correlated_bursts_10000_101_mp.csv,34.0,10000.0,183140.0,96570.0,0.0204845949988339,0.0029299049992914,0.0052321069988465,0.1618786399990313,17.0,waves,17.0,"0.78842036,0.82183737,0.72220756,0.78283861",,
IRLS,1000000,4,19.0,15.0,1.2666666666666666,9.68011586900002,10.141653290000022,35,0.6867891269631312,0.6243984525037063,0.7615898034163237,1000000,True,correlated_bursts,104,1.0,correlated_bursts_1000000_104_irls.csv,54.0,1000000.0,22778061.0,12320989.0,2.1985991310009467,0.2272614009991684,0.7561943260002408,6.203996952000352,19.0,waves,19.0,"0.62439845,0.76782748,0.72624296,0.62868762",,
FIFO-Windowed,100000,4,37.0,14.0,2.642857142857143,0.0039255500000763,0.0039255500000763,37,,,,100000,True,correlated_bursts,105,1.0,correlated_bursts_100000_105_baseline.csv,,,,,,,,,,,,,,
Kahn-FIFO,100000,4,37.0,14.0,2.642857142857143,0.0039255500000763,0.0039255500000763,37,,,,100000,True,correlated_bursts,105,1.0,correlated_bursts_100000_105_baseline.csv,,,,,,,,,,,,,,
LangChain-FCFS-policy,100000,4,37.0,14.0,2.642857142857143,0.0039255500000763,0.0039255500000763,37,,,,100000,True,correlated_bursts,105,1.0,correlated_bursts_100000_105_baseline.csv,,,,,,,,,,,,,,
LangGraph-FCFS-policy,100000,4,37.0,14.0,2.642857142857143,0.0039255500000763,0.0039255500000763,37,,,,100000,True,correlated_bursts,105,1.0,correlated_bursts_100000_105_baseline.csv,,,,,,,,,,,,,,
FIFO-Strict,100000,4,37.0,14.0,2.642857142857143,0.0005522869996639,0.0005522869996639,37,,,,100000,True,correlated_bursts,105,1.0,correlated_bursts_100000_105_baseline.csv,,,,,,,,,,,,,,
OMP,100000,4,19.0,15.0,1.2666666666666666,0.9969301240016648,1.0322147189999669,26,0.6864894647668328,0.6210399215807831,0.733461589330782,100000,True,iid,109,1.0,iid_100000_109_omp.csv,45.0,100000.0,1942764.0,1041304.0,0.177073470999403,0.0195920579985795,0.0180152749999251,0.757648544001313,19.0,waves,19.0,"0.71062810,0.62103992,0.67679881,0.73749103",,
OLS,100000,4,19.0,15.0,1.2666666666666666,2.792074467995917,2.83119379100026,25,0.6966642204176543,0.6453077205913109,0.7357521584548197,100000,True,iid,101,1.0,iid_100000_101_ols.csv,44.0,100000.0,1906919.0,1048704.0,0.1790560980002737,0.0202862750024905,1.7752677549997316,0.7923940180003228,19.0,waves,19.0,"0.70254594,0.74161208,0.64530772,0.69719114",,
FISTA,10000,4,16.0,14.0,1.1428571428571428,0.2152228719992308,0.2199356070000249,17,0.8171860109540323,0.7459153064668178,0.8683194175486266,10000,True,correlated_bursts,109,1.0,correlated_bursts_10000_109_fista.csv,33.0,10000.0,179231.0,93159.0,0.0191748230013217,0.0028212150018589,0.0349034110008688,0.1545458979999239,16.0,waves,16.0,"0.85690093,0.74591531,0.79559336,0.87033445",,
FIFO-Windowed,1000000,4,39.0,15.0,2.6,0.0339124429999628,0.0339124429999628,39,,,,1000000,True,correlated_bursts,106,1.0,correlated_bursts_1000000_106_baseline.csv,,,,,,,,,,,,,,
Kahn-FIFO,1000000,4,39.0,15.0,2.6,0.0339124429999628,0.0339124429999628,39,,,,1000000,True,correlated_bursts,106,1.0,correlated_bursts_1000000_106_baseline.csv,,,,,,,,,,,,,,
LangChain-FCFS-policy,1000000,4,39.0,15.0,2.6,0.0339124429999628,0.0339124429999628,39,,,,1000000,True,correlated_bursts,106,1.0,correlated_bursts_1000000_106_baseline.csv,,,,,,,,,,,,,,
LangGraph-FCFS-policy,1000000,4,39.0,15.0,2.6,0.0339124429999628,0.0339124429999628,39,,,,1000000,True,correlated_bursts,106,1.0,correlated_bursts_1000000_106_baseline.csv,,,,,,,,,,,,,,
FIFO-Strict,1000000,4,39.0,15.0,2.6,0.0045705340000949,0.0045705340000949,39,,,,1000000,True,correlated_bursts,106,1.0,correlated_bursts_1000000_106_baseline.csv,,,,,,,,,,,,,,
IRLS,100000,4,18.0,15.0,1.2,1.2761651820001134,1.313765864999823,24,0.7143625593144806,0.6504556702491089,0.8026450324046479,100000,True,complementary,102,1.0,complementary_100000_102_irls.csv,42.0,100000.0,2017306.0,1091666.0,0.1957700000007207,0.0206399580001743,0.0853765019987804,0.9467325350001374,18.0,waves,18.0,"0.81419422,0.65045567,0.73719965,0.65560070",,
MP,10000,4,15.0,14.0,1.0714285714285714,0.1732752070001879,0.1788746739998714,16,0.8447984055410491,0.7735506742604573,0.883805393729051,10000,True,correlated_bursts,103,1.0,correlated_bursts_10000_103_mp.csv,31.0,10000.0,164574.0,86917.0,0.0180626819983444,0.0039273529973797,0.0048544749997745,0.1430828929997005,15.0,waves,15.0,"0.88632032,0.77355067,0.84976848,0.86955415",,
IRLS,10000,4,17.0,15.0,1.1333333333333333,0.2036454739995861,0.2088840999999774,18,0.7675505740228822,0.7010849119130302,0.8450177552984275,10000,True,correlated_bursts,104,1.0,correlated_bursts_10000_104_irls.csv,35.0,10000.0,189199.0,96399.0,0.0216748120005831,0.0032741759991949,0.0144670819995553,0.160267610000119,17.0,waves,17.0,"0.70866680,0.85135738,0.80909321,0.70108491",,
FISTA,100000,4,19.0,14.0,1.3571428571428572,1.4369269910021103,1.4796271689997411,26,0.682521753217923,0.6399517429560109,0.7255389482519753,100000,True,iid,102,1.0,iid_100000_102_fista.csv,45.0,100000.0,1970451.0,1066128.0,0.2679391980000218,0.0207276080022893,0.2244698820004487,0.8956312029999935,19.0,waves,19.0,"0.72989947,0.65940647,0.70082933,0.63995174",,
IRLS,10000,4,17.0,14.0,1.2142857142857142,0.2011099149995061,0.2057226100000662,17,0.7691162456037951,0.7020379354981815,0.8172418047516485,10000,True,correlated_bursts,109,1.0,correlated_bursts_10000_109_irls.csv,34.0,10000.0,181890.0,95945.0,0.0198561380007049,0.0029040250005891,0.0136082479998549,0.160928101999616,17.0,waves,17.0,"0.80649499,0.70203794,0.74879375,0.81913830",,
MP,100000,4,17.0,14.0,1.2142857142857142,0.952952601999641,0.9883170829998562,23,0.758128271626047,0.6969402738298154,0.8142088133880063,100000,True,complementary,109,1.0,complementary_100000_109_mp.csv,40.0,100000.0,1824767.0,993240.0,0.165171123001528,0.0189951550000841,0.0134687340005257,0.7319500079984209,17.0,waves,17.0,"0.79871252,0.71991684,0.69694027,0.81694345",,
FISTA,100000,4,18.0,15.0,1.2,1.424137357999825,1.487005094000324,27,0.7245953990182612,0.66072888385393,0.8014776745685737,100000,True,correlated_bursts,104,1.0,correlated_bursts_100000_104_fista.csv,45.0,100000.0,2004054.0,1051272.0,0.2107116059987674,0.0222114860007422,0.2109229400011827,0.9531522439988294,18.0,waves,18.0,"0.66072888,0.80772559,0.76607280,0.66385432",,
OLS,100000,4,20.0,15.0,1.3333333333333333,2.844293807001577,2.8827939620000507,28,0.6510983810633422,0.5661119390279452,0.7260449911772927,100000,True,iid,100,1.0,iid_100000_100_ols.csv,48.0,100000.0,2216041.0,1120767.0,0.1979452349987696,0.0212426730004153,1.775512620000427,0.8229594979998183,20.0,waves,20.0,"0.73851605,0.64438990,0.56611194,0.65537563",,
FIFO-Windowed,10000,4,35.0,14.0,2.5,0.0003864319996864,0.0003864319996864,35,,,,10000,True,correlated_bursts,103,1.0,correlated_bursts_10000_103_baseline.csv,,,,,,,,,,,,,,
Kahn-FIFO,10000,4,35.0,14.0,2.5,0.0003864319996864,0.0003864319996864,35,,,,10000,True,correlated_bursts,103,1.0,correlated_bursts_10000_103_baseline.csv,,,,,,,,,,,,,,
LangChain-FCFS-policy,10000,4,35.0,14.0,2.5,0.0003864319996864,0.0003864319996864,35,,,,10000,True,correlated_bursts,103,1.0,correlated_bursts_10000_103_baseline.csv,,,,,,,,,,,,,,
LangGraph-FCFS-policy,10000,4,35.0,14.0,2.5,0.0003864319996864,0.0003864319996864,35,,,,10000,True,correlated_bursts,103,1.0,correlated_bursts_10000_103_baseline.csv,,,,,,,,,,,,,,
FIFO-Strict,10000,4,35.0,14.0,2.5,4.466600012165145e-05,4.466600012165145e-05,35,,,,10000,True,correlated_bursts,103,1.0,correlated_bursts_10000_103_baseline.csv,,,,,,,,,,,,,,
FIFO-Windowed,100000,4,14.0,14.0,1.0,0.0016570430002502,0.0016570430002502,14,,,,100000,True,complementary,104,1.0,complementary_100000_104_baseline.csv,,,,,,,,,,,,,,
Kahn-FIFO,100000,4,14.0,14.0,1.0,0.0016570430002502,0.0016570430002502,14,,,,100000,True,complementary,104,1.0,complementary_100000_104_baseline.csv,,,,,,,,,,,,,,
LangChain-FCFS-policy,100000,4,14.0,14.0,1.0,0.0016570430002502,0.0016570430002502,14,,,,100000,True,complementary,104,1.0,complementary_100000_104_baseline.csv,,,,,,,,,,,,,,
LangGraph-FCFS-policy,100000,4,14.0,14.0,1.0,0.0016570430002502,0.0016570430002502,14,,,,100000,True,complementary,104,1.0,complementary_100000_104_baseline.csv,,,,,,,,,,,,,,
FIFO-Strict,100000,4,14.0,14.0,1.0,0.0004373279998617,0.0004373279998617,14,,,,100000,True,complementary,104,1.0,complementary_100000_104_baseline.csv,,,,,,,,,,,,,,
OLS,100000,4,18.0,15.0,1.2,2.854309702998762,2.8941368700002386,28,0.6936374138210879,0.6346054571227674,0.8048403851589097,100000,True,iid,107,1.0,iid_100000_107_ols.csv,46.0,100000.0,2011629.0,1065244.0,0.1853351539998584,0.0204992419971858,1.811143559998527,0.8121137129987801,18.0,waves,18.0,"0.63460546,0.82922860,0.66664051,0.64407509",,
IRLS,100000,4,19.0,15.0,1.2666666666666666,1.3028464340009125,1.3436628139997993,26,0.6966642204176543,0.6453077205913109,0.7357521584548197,100000,True,iid,101,1.0,iid_100000_101_irls.csv,45.0,100000.0,1990691.0,1091481.0,0.2200518310005463,0.0207150999985969,0.0891478030011967,0.9447209079994536,19.0,waves,19.0,"0.70254594,0.74161208,0.64530772,0.69719114",,
FISTA,100000,4,17.0,14.0,1.2142857142857142,1.3341115109988095,1.3971871730000205,22,0.7557058995750838,0.7175420270479427,0.7866988641521603,100000,True,complementary,104,1.0,complementary_100000_104_fista.csv,39.0,100000.0,1835279.0,1010049.0,0.1996241990018461,0.0193585429997256,0.2246894059985607,0.8645111409991841,17.0,waves,17.0,"0.73900137,0.78822405,0.77805616,0.71754203",,
FISTA,100000,4,20.0,14.0,1.4285714285714286,1.2854990519999774,1.3217968009998913,24,0.651028348689874,0.6252093578812281,0.6702610215217312,100000,True,complementary,105,1.0,complementary_100000_105_fista.csv,44.0,100000.0,1987294.0,1069143.0,0.2192689369994696,0.0210917549998157,0.1763662039998053,0.8433820690011089,20.0,waves,20.0,"0.63971814,0.67054734,0.66863856,0.62520936",,
OLS,100000,4,20.0,15.0,1.3333333333333333,2.85464991400022,2.893422618999921,24,0.6429263033830326,0.5854101032241981,0.7223805291641832,100000,True,complementary,102,1.0,complementary_100000_102_ols.csv,44.0,100000.0,1948359.0,1065321.0,0.1810911320017112,0.0201475050002954,1.8611471829999573,0.766705257999547,20.0,waves,20.0,"0.73277480,0.58541010,0.66347969,0.59004063",,
IRLS,1000000,4,19.0,15.0,1.2666666666666666,10.26020781199918,10.660277687999953,37,0.6700896768638294,0.6206151866058969,0.7365904375690274,1000000,True,correlated_bursts,108,1.0,correlated_bursts_1000000_108_irls.csv,56.0,1000000.0,27229441.0,13159822.0,2.5044852270002598,0.2622925709993069,0.6931152260001454,6.47851556999899,19.0,waves,19.0,"0.62061519,0.62216267,0.69336184,0.74421901",,
OLS,100000,4,18.0,14.0,1.2857142857142858,2.724290424000173,2.763687358000425,25,0.7137222384875792,0.6776785811008348,0.7429933716992625,100000,True,complementary,104,1.0,complementary_100000_104_ols.csv,43.0,100000.0,1825051.0,1015993.0,0.1803433140007655,0.0196356599985847,1.7453081280013976,0.7552057360007893,18.0,waves,18.0,"0.69794574,0.74443382,0.73483081,0.67767858",,
OLS,100000,4,21.0,14.0,1.5,2.7724755219987856,2.8120365120003044,25,0.6171254629579045,0.578231237460091,0.6549413306932488,100000,True,correlated_bursts,102,1.0,correlated_bursts_100000_102_ols.csv,46.0,100000.0,2056387.0,1085164.0,0.1947828360011954,0.0207246339996345,1.7338495260005402,0.7981991379997453,21.0,waves,21.0,"0.65864153,0.59765555,0.63397353,0.57823124",,
MP,100000,4,18.0,15.0,1.2,1.0654761999990114,1.1033326530000522,24,0.6941074207027201,0.6349877992386288,0.8060361611783283,100000,True,correlated_bursts,107,1.0,correlated_bursts_100000_107_mp.csv,42.0,100000.0,2006362.0,1091478.0,0.190219226001318,0.0202474550010265,0.0148069930000929,0.8152052130008087,18.0,waves,18.0,"0.63498780,0.82986188,0.67102377,0.64055624",,
OMP,100000,4,19.0,14.0,1.3571428571428572,1.0392597599993678,1.075934911999866,26,0.6781132956542049,0.6502370821005001,0.7168420687342066,100000,True,complementary,100,1.0,complementary_100000_100_omp.csv,45.0,100000.0,1980556.0,1079651.0,0.1862244969997846,0.0202531650002129,0.0184720310003285,0.7884348550005598,19.0,waves,19.0,"0.72211986,0.65316165,0.68693460,0.65023708",,
MP,100000,4,20.0,14.0,1.4285714285714286,0.9806357640009082,1.015197267000076,24,0.651028348689874,0.6252093578812281,0.6702610215217312,100000,True,complementary,105,1.0,complementary_100000_105_mp.csv,44.0,100000.0,1987248.0,1069108.0,0.179012834999412,0.019786963000115,0.0142645719984102,0.7430753319999894,20.0,waves,20.0,"0.63971814,0.67054734,0.66863856,0.62520936",,
OMP,10000,4,22.0,14.0,1.5714285714285714,0.2297563440015437,0.2347265280000101,23,0.5884605817619598,0.5501763971061417,0.6251630841910478,10000,True,correlated_bursts,102,1.0,correlated_bursts_10000_102_omp.csv,45.0,10000.0,207372.0,107094.0,0.0222702399987611,0.0032791750008982,0.0088684060006016,0.1913544990002265,22.0,waves,22.0,"0.62997731,0.57580616,0.59788246,0.55017640",,
FISTA,100000,4,17.0,14.0,1.2142857142857142,1.3337540920010724,1.3733666779999112,25,0.7463578158124988,0.6913020830715871,0.7793400989645486,100000,True,correlated_bursts,103,1.0,correlated_bursts_100000_103_fista.csv,42.0,100000.0,1845032.0,1008221.0,0.1968127710015323,0.0192958110005747,0.2236446179999802,0.8695839099996192,17.0,waves,17.0,"0.78125565,0.69130208,0.74438823,0.76848530",,
OLS,10000,4,21.0,15.0,1.4,0.9714575630005128,0.9779605349999656,21,0.62137824544812,0.5479913203610314,0.6985894251193319,10000,True,correlated_bursts,100,1.0,correlated_bursts_10000_100_ols.csv,42.0,10000.0,204002.0,107001.0,0.0231343250002282,0.0032847010006662,0.7527514750013324,0.1878010440009347,21.0,waves,21.0,"0.71245114,0.60503081,0.54799132,0.62003971",,
FIFO-Windowed,100000,4,14.0,14.0,1.0,0.001661389000219,0.001661389000219,14,,,,100000,True,complementary,107,1.0,complementary_100000_107_baseline.csv,,,,,,,,,,,,,,
Kahn-FIFO,100000,4,14.0,14.0,1.0,0.001661389000219,0.001661389000219,14,,,,100000,True,complementary,107,1.0,complementary_100000_107_baseline.csv,,,,,,,,,,,,,,
LangChain-FCFS-policy,100000,4,14.0,14.0,1.0,0.001661389000219,0.001661389000219,14,,,,100000,True,complementary,107,1.0,complementary_100000_107_baseline.csv,,,,,,,,,,,,,,
LangGraph-FCFS-policy,100000,4,14.0,14.0,1.0,0.001661389000219,0.001661389000219,14,,,,100000,True,complementary,107,1.0,complementary_100000_107_baseline.csv,,,,,,,,,,,,,,
FIFO-Strict,100000,4,14.0,14.0,1.0,0.0004356839999672,0.0004356839999672,14,,,,100000,True,complementary,107,1.0,complementary_100000_107_baseline.csv,,,,,,,,,,,,,,
FISTA,100000,4,19.0,14.0,1.3571428571428572,1.3546482450014992,1.412703622999743,26,0.6820860380061049,0.6390976835085216,0.7238825233978012,100000,True,correlated_bursts,102,1.0,correlated_bursts_100000_102_fista.csv,45.0,100000.0,2028698.0,1088595.0,0.2116578499999377,0.040927657001248,0.1635295440005393,0.8925577189997966,19.0,waves,19.0,"0.72797222,0.66056666,0.70070759,0.63909768",,
FIFO-Windowed,10000,4,36.0,15.0,2.4,0.000393712999994,0.000393712999994,36,,,,10000,True,correlated_bursts,100,1.0,correlated_bursts_10000_100_baseline.csv,,,,,,,,,,,,,,
Kahn-FIFO,10000,4,36.0,15.0,2.4,0.000393712999994,0.000393712999994,36,,,,10000,True,correlated_bursts,100,1.0,correlated_bursts_10000_100_baseline.csv,,,,,,,,,,,,,,
LangChain-FCFS-policy,10000,4,36.0,15.0,2.4,0.000393712999994,0.000393712999994,36,,,,10000,True,correlated_bursts,100,1.0,correlated_bursts_10000_100_baseline.csv,,,,,,,,,,,,,,
LangGraph-FCFS-policy,10000,4,36.0,15.0,2.4,0.000393712999994,0.000393712999994,36,,,,10000,True,correlated_bursts,100,1.0,correlated_bursts_10000_100_baseline.csv,,,,,,,,,,,,,,
FIFO-Strict,10000,4,36.0,15.0,2.4,4.506599998421734e-05,4.506599998421734e-05,36,,,,10000,True,correlated_bursts,100,1.0,correlated_bursts_10000_100_baseline.csv,,,,,,,,,,,,,,
MP,10000,4,20.0,14.0,1.4285714285714286,0.1954673139980514,0.2000731299999643,20,0.6530791023345788,0.621045065463384,0.691737295701305,10000,True,correlated_bursts,105,1.0,correlated_bursts_10000_105_mp.csv,40.0,10000.0,184728.0,97364.0,0.0199951939994207,0.0030558720004592,0.0064033769990601,0.1623937630006366,20.0,waves,20.0,"0.64818650,0.62104507,0.64366212,0.69942273",,
FISTA,10000,4,18.0,15.0,1.2,0.2430547060002936,0.2477640340002835,19,0.707127747186908,0.6564021227165505,0.775470212432985,10000,True,correlated_bursts,108,1.0,correlated_bursts_10000_108_fista.csv,37.0,10000.0,204182.0,105525.0,0.0218306279994067,0.0031826260001253,0.037316238999665,0.1764063380014704,18.0,waves,18.0,"0.66523299,0.65640212,0.72196326,0.78491262",,
OMP,10000,4,23.0,14.0,1.6428571428571428,0.2455232290030835,0.2518626910000421,26,0.5756539822041125,0.5338055904879087,0.6037400818957108,10000,True,correlated_bursts,101,1.0,correlated_bursts_10000_101_omp.csv,49.0,10000.0,227153.0,110839.0,0.0250661369996123,0.00344177199986,0.0101814440013185,0.2019858210005622,23.0,waves,23.0,"0.58274548,0.60744501,0.53380559,0.57861985",,
FISTA,100000,4,18.0,15.0,1.2,1.4193736750003154,1.457804586000293,24,0.6936374138210879,0.6346054571227674,0.8048403851589097,100000,True,iid,107,1.0,iid_100000_107_fista.csv,42.0,100000.0,2056668.0,1078525.0,0.2112190190009641,0.0203823389983881,0.23150575399859,0.930218532998424,18.0,waves,18.0,"0.63460546,0.82922860,0.66664051,0.64407509",,
FIFO-Windowed,1000000,4,35.0,15.0,2.333333333333333,0.1189230330001009,0.1189230330001009,35,,,,1000000,True,correlated_bursts,100,1.0,correlated_bursts_1000000_100_baseline.csv,,,,,,,,,,,,,,
Kahn-FIFO,1000000,4,35.0,15.0,2.333333333333333,0.1189230330001009,0.1189230330001009,35,,,,1000000,True,correlated_bursts,100,1.0,correlated_bursts_1000000_100_baseline.csv,,,,,,,,,,,,,,
LangChain-FCFS-policy,1000000,4,35.0,15.0,2.333333333333333,0.1189230330001009,0.1189230330001009,35,,,,1000000,True,correlated_bursts,100,1.0,correlated_bursts_1000000_100_baseline.csv,,,,,,,,,,,,,,
LangGraph-FCFS-policy,1000000,4,35.0,15.0,2.333333333333333,0.1189230330001009,0.1189230330001009,35,,,,1000000,True,correlated_bursts,100,1.0,correlated_bursts_1000000_100_baseline.csv,,,,,,,,,,,,,,
FIFO-Strict,1000000,4,35.0,15.0,2.333333333333333,0.012287796999999,0.012287796999999,35,,,,1000000,True,correlated_bursts,100,1.0,correlated_bursts_1000000_100_baseline.csv,,,,,,,,,,,,,,
MP,100000,4,17.0,14.0,1.2142857142857142,0.9310105859999568,0.9654576100001576,24,0.7557058995750838,0.7175420270479427,0.7866988641521603,100000,True,complementary,104,1.0,complementary_100000_104_mp.csv,41.0,100000.0,1868073.0,1012618.0,0.1670208640011878,0.0192186660019615,0.0138555529997574,0.707847579000827,17.0,waves,17.0,"0.73900137,0.78822405,0.77805616,0.71754203",,
